time,x,y,z,ref_x,ref_y,ref_z
4.04,0.544617,1.14235,1.90542,-0.868495,1.80159,2
4.05,0.540377,1.14618,1.90641,-0.877492,1.79722,2
4.06,0.536109,1.14999,1.9074,-0.886467,1.79281,2
4.07,0.531811,1.15376,1.90849,-0.89542,1.78836,2
4.08,0.527483,1.15751,1.90966,-0.904351,1.78386,2
4.09,0.523127,1.16124,1.91079,-0.913259,1.77931,2
4.1,0.518744,1.16494,1.9119,-0.922144,1.77473,2
4.11,0.514334,1.16861,1.91299,-0.931007,1.77009,2
4.12,0.509899,1.17227,1.91397,-0.939846,1.76541,2
4.13,0.50544,1.17591,1.91485,-0.948661,1.76069,2
4.14,0.500956,1.17953,1.9157,-0.957453,1.75593,2
4.15,0.496443,1.18312,1.9166,-0.966221,1.75112,2
4.16,0.491901,1.18669,1.91758,-0.974964,1.74627,2
4.17,0.487332,1.19024,1.91854,-0.983684,1.74137,2
4.18,0.482737,1.19376,1.91942,-0.992378,1.73643,2
4.19,0.478117,1.19726,1.9203,-1.00105,1.73145,2
4.2,0.473469,1.20073,1.92119,-1.00969,1.72642,2
4.21,0.468793,1.20418,1.92215,-1.01831,1.72135,2
4.22,0.46409,1.2076,1.92316,-1.02691,1.71623,2
4.23,0.459361,1.21099,1.9241,-1.03548,1.71108,2
4.24,0.454608,1.21435,1.92498,-1.04402,1.70588,2
4.25,0.449829,1.21769,1.92582,-1.05253,1.70064,2
4.26,0.445026,1.221,1.92661,-1.06102,1.69535,2
4.27,0.440201,1.22428,1.92731,-1.06949,1.69003,2
4.28,0.435354,1.22753,1.92796,-1.07793,1.68466,2
4.29,0.430488,1.23075,1.92853,-1.08634,1.67925,2
4.3,0.425604,1.23393,1.92905,-1.09472,1.6738,2
4.31,0.420701,1.23708,1.92958,-1.10307,1.6683,2
4.32,0.415779,1.2402,1.93012,-1.1114,1.66276,2
4.33,0.41084,1.24329,1.93067,-1.1197,1.65719,2
4.34,0.405885,1.24634,1.93125,-1.12797,1.65157,2
4.35,0.400914,1.24936,1.93181,-1.13622,1.64591,2
4.36,0.395927,1.25234,1.93235,-1.14443,1.64021,2
4.37001,0.390919,1.25529,1.93303,-1.15262,1.63446,2
4.38001,0.385891,1.2582,1.93384,-1.16078,1.62868,2
4.39001,0.380843,1.26108,1.93464,-1.16891,1.62285,2
4.40001,0.375776,1.26392,1.93543,-1.17701,1.61699,2
4.41001,0.370687,1.26673,1.93628,-1.18508,1.61108,2
4.42001,0.365577,1.2695,1.93716,-1.19312,1.60514,2
4.43001,0.360445,1.27225,1.93805,-1.20113,1.59915,2
4.44001,0.35529,1.27496,1.93891,-1.20911,1.59313,2
4.45001,0.350111,1.27765,1.93977,-1.21706,1.58706,2
4.46001,0.344907,1.28031,1.94067,-1.22498,1.58096,2
4.47001,0.339678,1.28294,1.94156,-1.23287,1.57481,2
4.48001,0.334425,1.28553,1.94246,-1.24073,1.56863,2
4.49001,0.32915,1.2881,1.94328,-1.24856,1.5624,2
4.50001,0.323855,1.29064,1.94405,-1.25635,1.55614,2
4.51001,0.318538,1.29315,1.9448,-1.26412,1.54984,2
4.52001,0.313203,1.29563,1.94547,-1.27185,1.5435,2
4.53001,0.307847,1.29808,1.94615,-1.27955,1.53712,2
4.54001,0.30247,1.30049,1.94689,-1.28722,1.5307,2
4.55001,0.297071,1.30287,1.94768,-1.29486,1.52425,2
4.56001,0.291652,1.30522,1.94846,-1.30247,1.51776,2
4.57001,0.286212,1.30754,1.9492,-1.31004,1.51122,2
4.58001,0.280755,1.30983,1.94984,-1.31758,1.50465,2
4.59001,0.27528,1.31209,1.95041,-1.32509,1.49805,2
4.60001,0.269787,1.31432,1.95096,-1.33256,1.4914,2
4.61001,0.264279,1.31651,1.9515,-1.34,1.48472,2
4.62001,0.258757,1.31867,1.95205,-1.34741,1.478,2
4.63001,0.253225,1.32078,1.95262,-1.35478,1.47125,2
4.64001,0.247685,1.32286,1.95319,-1.36212,1.46446,2
4.65001,0.242139,1.32491,1.95366,-1.36943,1.45763,2
4.66001,0.236587,1.32692,1.9541,-1.3767,1.45076,2
4.67001,0.231032,1.3289,1.95453,-1.38393,1.44386,2
4.68001,0.225473,1.33085,1.95493,-1.39114,1.43692,2
4.69001,0.219909,1.33277,1.95533,-1.3983,1.42995,2
4.70001,0.214341,1.33465,1.95571,-1.40544,1.42294,2
4.71001,0.208764,1.3365,1.95621,-1.41253,1.41589,2
4.72001,0.203176,1.33831,1.9568,-1.41959,1.40881,2
4.73001,0.197577,1.34009,1.95735,-1.42662,1.4017,2
4.74001,0.191968,1.34185,1.95786,-1.43361,1.39455,2
4.75001,0.186348,1.34357,1.95835,-1.44057,1.38736,2
4.76001,0.180718,1.34525,1.95887,-1.44749,1.38014,2
4.77001,0.175077,1.34691,1.95938,-1.45437,1.37288,2
4.78001,0.169426,1.34853,1.95985,-1.46121,1.3656,2
4.79001,0.163767,1.35013,1.96025,-1.46802,1.35827,2
4.80001,0.1581,1.35169,1.9606,-1.4748,1.35092,2
4.81002,0.152426,1.35322,1.96092,-1.48153,1.34352,2
4.82002,0.146743,1.35472,1.96128,-1.48823,1.3361,2
4.83002,0.141048,1.35618,1.9617,-1.4949,1.32864,2
4.84002,0.13534,1.35761,1.96223,-1.50152,1.32115,2
4.85002,0.129618,1.35899,1.96279,-1.50811,1.31363,2
4.86002,0.123885,1.36035,1.96329,-1.51466,1.30607,2
4.87002,0.11814,1.36166,1.9638,-1.52117,1.29848,2
4.88002,0.112384,1.36294,1.96427,-1.52764,1.29086,2
4.89002,0.106618,1.36419,1.96467,-1.53408,1.2832,2
4.90002,0.100841,1.36541,1.96508,-1.54047,1.27552,2
4.91002,0.0950544,1.36659,1.96546,-1.54683,1.2678,2
4.92002,0.089258,1.36774,1.96581,-1.55315,1.26005,2
4.93002,0.0834505,1.36886,1.96626,-1.55943,1.25227,2
4.94002,0.0776333,1.36995,1.96673,-1.56567,1.24445,2
4.95002,0.0718095,1.371,1.96715,-1.57188,1.23661,2
4.96002,0.0659814,1.37202,1.96756,-1.57804,1.22873,2
4.97002,0.06015,1.37301,1.96792,-1.58416,1.22083,2
4.98002,0.0543146,1.37397,1.96828,-1.59025,1.21289,2
4.99002,0.0484728,1.37489,1.96872,-1.59629,1.20493,2
5.00002,0.0426237,1.37578,1.96919,-1.6023,1.19693,2
5.01002,0.0367686,1.37663,1.96957,-1.60826,1.1889,2
5.02002,0.0309075,1.37745,1.96986,-1.61419,1.18085,2
5.03002,0.0250388,1.37823,1.97021,-1.62007,1.17276,2
5.04002,0.0191628,1.37897,1.97058,-1.62592,1.16464,2
5.05002,0.0132814,1.37969,1.97091,-1.63172,1.1565,2
5.06002,0.00739592,1.38037,1.9712,-1.63748,1.14833,2
5.07002,0.00150665,1.38101,1.97155,-1.6432,1.14013,2
5.08002,-0.00438535,1.38163,1.97197,-1.64888,1.13189,2
5.09002,-0.0102794,1.38221,1.97238,-1.65452,1.12364,2
5.10002,-0.0161762,1.38275,1.97276,-1.66012,1.11535,2
5.11002,-0.022078,1.38327,1.97316,-1.66568,1.10703,2
5.12002,-0.0279854,1.38375,1.97361,-1.67119,1.09869,2
5.13002,-0.0338973,1.3842,1.97405,-1.67666,1.09032,2
5.14002,-0.0398128,1.38461,1.97443,-1.68209,1.08193,2
5.15002,-0.0457318,1.38499,1.97475,-1.68748,1.0735,2
5.16002,-0.0516548,1.38533,1.97505,-1.69283,1.06505,2
5.17002,-0.0575833,1.38564,1.97548,-1.69813,1.05657,2
5.18002,-0.0635176,1.38591,1.97594,-1.70339,1.04807,2
5.19002,-0.0694568,1.38615,1.97632,-1.70861,1.03954,2
5.20002,-0.0753999,1.38635,1.97665,-1.71379,1.03098,2
5.21002,-0.0813453,1.38652,1.97692,-1.71892,1.0224,2
5.22002,-0.0872923,1.38666,1.97716,-1.72401,1.01379,2
5.23002,-0.0932424,1.38676,1.97748,-1.72906,1.00516,2
5.24003,-0.0991963,1.38683,1.97779,-1.73407,0.996502,2
5.25003,-0.105153,1.38687,1.97799,-1.73903,0.987819,2
5.26003,-0.111113,1.38688,1.97825,-1.74394,0.979111,2
5.27003,-0.117076,1.38685,1.97855,-1.74882,0.970379,2
5.28003,-0.12304,1.38678,1.97887,-1.75365,0.961622,2
5.29003,-0.129007,1.38669,1.97919,-1.75843,0.952842,2
5.30003,-0.134974,1.38656,1.97952,-1.76318,0.944038,2
5.31003,-0.140945,1.38639,1.97995,-1.76788,0.93521,2
5.32003,-0.146918,1.38619,1.98039,-1.77253,0.926359,2
5.33003,-0.152893,1.38596,1.98077,-1.77714,0.917484,2
5.34003,-0.158871,1.3857,1.98114,-1.7817,0.908587,2
5.35003,-0.164849,1.3854,1.98143,-1.78622,0.899667,2
5.36003,-0.170827,1.38507,1.98175,-1.7907,0.890724,2
5.37003,-0.176806,1.38471,1.98214,-1.79513,0.88176,2
5.38003,-0.182783,1.3843,1.98253,-1.79952,0.872773,2
5.39003,-0.188757,1.38386,1.98289,-1.80386,0.863764,2
5.40003,-0.19473,1.38339,1.98313,-1.80816,0.854734,2
5.41003,-0.200703,1.38288,1.98341,-1.81241,0.845682,2
5.42003,-0.206676,1.38233,1.98374,-1.81661,0.836609,2
5.43003,-0.212647,1.38175,1.98404,-1.82077,0.827516,2
5.44003,-0.218617,1.38113,1.9843,-1.82489,0.818401,2
5.45003,-0.224586,1.38049,1.98458,-1.82896,0.809266,2
5.46003,-0.230552,1.37981,1.98486,-1.83298,0.800111,2
5.47003,-0.236516,1.3791,1.98508,-1.83696,0.790936,2
5.48003,-0.242479,1.37836,1.98535,-1.84089,0.781741,2
5.49003,-0.248443,1.37759,1.98566,-1.84478,0.772527,2
5.50003,-0.254406,1.3768,1.98585,-1.84862,0.763293,2
5.51003,-0.260369,1.37598,1.98599,-1.85241,0.754041,2
5.52003,-0.266331,1.37513,1.98622,-1.85616,0.744769,2
5.53003,-0.272291,1.37425,1.98642,-1.85986,0.735479,2
5.54003,-0.278249,1.37335,1.98652,-1.86351,0.72617,2
5.55003,-0.284205,1.37241,1.98671,-1.86712,0.716843,2
5.56003,-0.290158,1.37144,1.98703,-1.87068,0.707498,2
5.57003,-0.296107,1.37044,1.98725,-1.87419,0.698136,2
5.58003,-0.302053,1.36941,1.98746,-1.87766,0.688756,2
5.59003,-0.307995,1.36835,1.98777,-1.88108,0.679359,2
5.60003,-0.313938,1.36726,1.98807,-1.88446,0.669945,2
5.61003,-0.31988,1.36614,1.98839,-1.88778,0.660514,2
5.62003,-0.325822,1.36499,1.98878,-1.89106,0.651067,2
5.63003,-0.331766,1.3638,1.98911,-1.89429,0.641603,2
5.64003,-0.33771,1.36258,1.98941,-1.89748,0.632123,2
5.65003,-0.343654,1.36134,1.98964,-1.90061,0.622628,2
5.66003,-0.349597,1.36006,1.98984,-1.9037,0.613117,2
5.67003,-0.355539,1.35875,1.99015,-1.90675,0.603591,2
5.68004,-0.361482,1.35741,1.99047,-1.90974,0.594049,2
5.69004,-0.367423,1.35604,1.99068,-1.91269,0.584493,2
5.70004,-0.373362,1.35464,1.99084,-1.91558,0.574922,2
5.71004,-0.379299,1.35322,1.99104,-1.91844,0.565337,2
5.72004,-0.385235,1.35176,1.99137,-1.92124,0.555737,2
5.73004,-0.391169,1.35026,1.99162,-1.92399,0.546124,2
5.74004,-0.397101,1.34874,1.99184,-1.9267,0.536497,2
5.75004,-0.40303,1.34718,1.99216,-1.92936,0.526857,2
5.76004,-0.408956,1.34559,1.9924,-1.93197,0.517203,2
5.77004,-0.414879,1.34396,1.99261,-1.93453,0.507537,2
5.78004,-0.420796,1.34231,1.9928,-1.93704,0.497857,2
5.79004,-0.426711,1.34063,1.99296,-1.93951,0.488166,2
5.80004,-0.432621,1.33891,1.99321,-1.94193,0.478462,2
5.81004,-0.438528,1.33717,1.9935,-1.94429,0.468746,2
5.82004,-0.44443,1.33539,1.99371,-1.94661,0.459019,2
5.83004,-0.450328,1.33358,1.99391,-1.94888,0.44928,2
5.84004,-0.456221,1.33174,1.99418,-1.95111,0.439529,2
5.85004,-0.462108,1.32986,1.99446,-1.95328,0.429768,2
5.86004,-0.46799,1.32795,1.9947,-1.9554,0.419996,2
5.87004,-0.473866,1.326,1.99498,-1.95748,0.410214,2
5.88004,-0.479738,1.32403,1.99518,-1.95951,0.400421,2
5.89004,-0.485606,1.32203,1.99535,-1.96148,0.390618,2
5.90004,-0.491468,1.31999,1.99553,-1.96341,0.380806,2
5.91004,-0.497319,1.31792,1.99582,-1.96529,0.370984,2
5.92004,-0.50316,1.31581,1.99613,-1.96712,0.361153,2
5.93004,-0.508992,1.31367,1.99626,-1.9689,0.351312,2
5.94004,-0.514813,1.3115,1.99641,-1.97064,0.341463,2
5.95004,-0.520623,1.30929,1.99658,-1.97232,0.331606,2
5.96004,-0.526424,1.30706,1.9966,-1.97395,0.32174,2
5.97004,-0.532214,1.3048,1.99667,-1.97554,0.311866,2
5.98004,-0.537991,1.30249,1.99705,-1.97707,0.301984,2
5.99004,-0.543758,1.30014,1.99752,-1.97856,0.292095,2
6.00004,-0.549516,1.29776,1.9978,-1.97999,0.282198,2
6.01004,-0.555264,1.29535,1.99803,-1.98138,0.272294,2
6.02004,-0.561002,1.29291,1.99823,-1.98271,0.262384,2
6.03004,-0.566732,1.29044,1.99841,-1.984,0.252467,2
6.04004,-0.572451,1.28793,1.9987,-1.98524,0.242543,2
6.05004,-0.57816,1.28539,1.99897,-1.98643,0.232614,2
6.06004,-0.583856,1.28282,1.99918,-1.98756,0.222679,2
6.07004,-0.58954,1.28022,1.99936,-1.98865,0.212738,2
6.08004,-0.595212,1.2776,1.99944,-1.98969,0.202792,2
6.09004,-0.600869,1.27495,1.99961,-1.99068,0.192841,2
6.10004,-0.606514,1.27226,1.99989,-1.99162,0.182885,2
6.11004,-0.612149,1.26954,2.00005,-1.99251,0.172924,2
6.12005,-0.617773,1.2668,2.00019,-1.99335,0.162959,2
6.13005,-0.623385,1.26402,2.00037,-1.99414,0.15299,2
6.14005,-0.628984,1.26122,2.00049,-1.99488,0.143018,2
6.15005,-0.634572,1.25839,2.00054,-1.99557,0.133041,2
6.16005,-0.640145,1.25553,2.00076,-1.99621,0.123061,2
6.17005,-0.645703,1.25264,2.00107,-1.9968,0.113079,2
6.18005,-0.651252,1.24972,2.0012,-1.99734,0.103093,2
6.19005,-0.656789,1.24678,2.00138,-1.99783,0.0931049,2
6.20005,-0.662312,1.24381,2.00163,-1.99827,0.0831143,2
6.21005,-0.667821,1.24081,2.00193,-1.99866,0.0731218,2
6.22005,-0.673315,1.23778,2.00221,-1.999,0.0631273,2
6.23005,-0.678798,1.23473,2.00231,-1.99929,0.0531314,2
6.24005,-0.684266,1.23165,2.00241,-1.99953,0.043134,2
6.25005,-0.689719,1.22854,2.00255,-1.99973,0.0331356,2
6.26005,-0.695157,1.22541,2.00266,-1.99987,0.0231364,2
6.27005,-0.70058,1.22225,2.00273,-1.99996,0.0131366,2
6.28005,-0.705988,1.21907,2.0028,-2,0.00313646,2
6.29005,-0.711379,1.21587,2.00294,-1.99999,-0.00686376,2
6.30005,-0.716756,1.21264,2.00305,-1.99993,-0.0168638,2
6.31005,-0.722119,1.20939,2.00306,-1.99982,-0.0268634,2
6.32005,-0.727466,1.20612,2.00312,-1.99966,-0.0368624,2
6.33005,-0.732797,1.20281,2.00348,-1.99945,-0.0468604,2
6.34005,-0.738112,1.19947,2.00398,-1.99919,-0.0568573,2
6.35005,-0.743414,1.1961,2.00438,-1.99888,-0.0668527,2
6.36005,-0.748702,1.19271,2.00471,-1.99852,-0.0768465,2
6.37005,-0.753977,1.18928,2.0049,-1.99811,-0.0868383,2
6.38005,-0.759239,1.18583,2.00504,-1.99765,-0.096828,2
6.39005,-0.764484,1.18235,2.00524,-1.99715,-0.106815,2
6.40005,-0.769717,1.17883,2.00532,-1.99659,-0.1168,2
6.41005,-0.774936,1.17529,2.00533,-1.99598,-0.126781,2
6.42005,-0.780138,1.17171,2.00544,-1.99532,-0.13676,2
6.43005,-0.785322,1.16809,2.00573,-1.99461,-0.146735,2
6.44005,-0.790489,1.16443,2.00607,-1.99385,-0.156706,2
6.45005,-0.795642,1.16073,2.00636,-1.99304,-0.166674,2
6.46005,-0.800782,1.157,2.0066,-1.99218,-0.176637,2
6.47005,-0.805909,1.15325,2.00676,-1.99128,-0.186596,2
6.48005,-0.81102,1.14945,2.007,-1.99032,-0.19655,2
6.49005,-0.816116,1.14563,2.00728,-1.98931,-0.2065,2
6.50005,-0.821199,1.14177,2.00748,-1.98825,-0.216444,2
6.51005,-0.826267,1.13789,2.00771,-1.98715,-0.226383,2
6.52005,-0.831322,1.13398,2.00793,-1.98599,-0.236316,2
6.53005,-0.836363,1.13004,2.00808,-1.98478,-0.246243,2
6.54005,-0.841388,1.12608,2.00822,-1.98353,-0.256164,2
6.55006,-0.846393,1.12209,2.0084,-1.98222,-0.266079,2
6.56006,-0.851381,1.11808,2.0085,-1.98087,-0.275986,2
6.57006,-0.856349,1.11404,2.00867,-1.97946,-0.285888,2
6.58006,-0.861297,1.10998,2.00893,-1.97801,-0.295781,2
6.59006,-0.866227,1.10589,2.00914,-1.9765,-0.305668,2
6.60006,-0.871135,1.10178,2.00942,-1.97495,-0.315547,2
6.61006,-0.876021,1.09764,2.00971,-1.97335,-0.325418,2
6.62006,-0.88089,1.09348,2.00987,-1.9717,-0.335281,2
6.63006,-0.885743,1.0893,2.00989,-1.97,-0.345135,2
6.64006,-0.890579,1.0851,2.00983,-1.96825,-0.354981,2
6.65006,-0.895395,1.08087,2.00983,-1.96645,-0.364818,2
6.66006,-0.900192,1.0766,2.01001,-1.9646,-0.374646,2
6.67006,-0.90497,1.07229,2.01025,-1.9627,-0.384464,2
6.68006,-0.909729,1.06796,2.01046,-1.96075,-0.394273,2
6.69006,-0.914468,1.0636,2.01064,-1.95876,-0.404072,2
6.70006,-0.919189,1.05921,2.01084,-1.95671,-0.413861,2
6.71006,-0.923892,1.05479,2.01108,-1.95462,-0.42364,2
6.72006,-0.928579,1.05035,2.01123,-1.95247,-0.433408,2
6.73006,-0.933247,1.04588,2.01145,-1.95028,-0.443165,2
6.74006,-0.937897,1.04138,2.01168,-1.94804,-0.452911,2
6.75006,-0.942531,1.03686,2.01181,-1.94575,-0.462646,2
6.76006,-0.947147,1.03232,2.01196,-1.94342,-0.472369,2
6.77006,-0.951746,1.02777,2.01203,-1.94103,-0.48208,2
6.78006,-0.956327,1.02319,2.01207,-1.9386,-0.491779,2
6.79006,-0.960886,1.01859,2.01231,-1.93611,-0.501466,2
6.80006,-0.965425,1.01396,2.01266,-1.93358,-0.511141,2
6.81006,-0.969946,1.00932,2.01286,-1.931,-0.520803,2
6.82006,-0.974446,1.00464,2.01308,-1.92837,-0.530451,2
6.83006,-0.978926,0.999946,2.01332,-1.9257,-0.540087,2
6.84006,-0.983389,0.995228,2.0134,-1.92297,-0.549709,2
6.85006,-0.987834,0.990488,2.0134,-1.9202,-0.559317,2
6.86006,-0.992262,0.985724,2.01343,-1.91738,-0.568911,2
6.87006,-0.996671,0.980935,2.01353,-1.91451,-0.578491,2
6.88006,-1.00107,0.976122,2.01361,-1.91159,-0.588056,2
6.89006,-1.00544,0.971283,2.01376,-1.90863,-0.597607,2
6.90006,-1.0098,0.966419,2.01396,-1.90562,-0.607143,2
6.91006,-1.01414,0.961536,2.01399,-1.90256,-0.616664,2
6.92006,-1.01847,0.956632,2.01398,-1.89945,-0.626169,2
6.93006,-1.02278,0.951706,2.01401,-1.8963,-0.635659,2
6.94006,-1.02706,0.946753,2.01419,-1.89309,-0.645132,2
6.95006,-1.03133,0.941777,2.01443,-1.88984,-0.65459,2
6.96006,-1.03557,0.936781,2.01457,-1.88655,-0.664031,2
6.97006,-1.0398,0.931769,2.01455,-1.8832,-0.673456,2
6.98006,-1.04401,0.926734,2.01456,-1.87981,-0.682864,2
6.99007,-1.04819,0.921674,2.01467,-1.87638,-0.692254,2
7.00007,-1.05235,0.916593,2.01478,-1.87289,-0.701628,2
7.01007,-1.05649,0.911492,2.01487,-1.86936,-0.710984,2
7.02007,-1.06061,0.90637,2.01498,-1.86578,-0.720322,2
7.03007,-1.06471,0.901228,2.01507,-1.86216,-0.729642,2
7.04007,-1.06878,0.896067,2.01516,-1.85848,-0.738943,2
7.05007,-1.07284,0.890886,2.01525,-1.85477,-0.748227,2
7.06007,-1.07687,0.885688,2.01521,-1.851,-0.757491,2
7.07007,-1.08088,0.88047,2.01514,-1.84719,-0.766737,2
7.08007,-1.08486,0.875228,2.01518,-1.84333,-0.775964,2
7.09007,-1.08881,0.869964,2.01529,-1.83943,-0.785171,2
7.10007,-1.09274,0.864683,2.0154,-1.83548,-0.794358,2
7.11007,-1.09665,0.859386,2.01541,-1.83149,-0.803526,2
7.12007,-1.10053,0.854071,2.01542,-1.82745,-0.812674,2
7.13007,-1.10438,0.848739,2.01551,-1.82336,-0.821801,2
7.14007,-1.10821,0.84339,2.01564,-1.81923,-0.830908,2
7.15007,-1.11202,0.838026,2.01572,-1.81505,-0.839993,2
7.16007,-1.1158,0.832645,2.01581,-1.81083,-0.849058,2
7.17007,-1.11955,0.827247,2.01595,-1.80656,-0.858102,2
7.18007,-1.12328,0.821834,2.01599,-1.80225,-0.867124,2
7.19007,-1.12698,0.8164,2.0161,-1.79789,-0.876125,2
7.20007,-1.13065,0.81094,2.01637,-1.79349,-0.885104,2
7.21007,-1.1343,0.805457,2.01658,-1.78904,-0.89406,2
7.22007,-1.13792,0.799956,2.01664,-1.78455,-0.902994,2
7.23007,-1.14152,0.794433,2.01667,-1.78001,-0.911906,2
7.24007,-1.14509,0.788888,2.01674,-1.77543,-0.920795,2
7.25007,-1.14864,0.783323,2.01688,-1.7708,-0.92966,2
7.26007,-1.15215,0.77774,2.01702,-1.76613,-0.938503,2
7.27007,-1.15564,0.772138,2.01718,-1.76141,-0.947322,2
7.28007,-1.1591,0.766518,2.01733,-1.75666,-0.956118,2
7.29007,-1.16254,0.760882,2.01736,-1.75185,-0.964889,2
7.30007,-1.16596,0.755226,2.0174,-1.74701,-0.973636,2
7.31007,-1.16933,0.749543,2.01763,-1.74212,-0.982359,2
7.32007,-1.17268,0.743833,2.01794,-1.73718,-0.991058,2
7.33007,-1.176,0.738103,2.01811,-1.73221,-0.999732,2
7.34007,-1.1793,0.732353,2.0182,-1.72719,-1.00838,2
7.35007,-1.18256,0.726579,2.01839,-1.72212,-1.017,2
7.36007,-1.1858,0.720782,2.0186,-1.71702,-1.0256,2
7.37007,-1.18901,0.714967,2.01871,-1.71187,-1.03417,2
7.38007,-1.19218,0.709137,2.01878,-1.70667,-1.04272,2
7.39007,-1.19533,0.703295,2.01879,-1.70144,-1.05124,2
7.40007,-1.19844,0.69744,2.01874,-1.69616,-1.05974,2
7.41007,-1.20153,0.691572,2.01872,-1.69084,-1.0682,2
7.42007,-1.20459,0.685692,2.01868,-1.68548,-1.07664,2
7.43008,-1.20761,0.679795,2.01875,-1.68007,-1.08506,2
7.44008,-1.2106,0.673878,2.01895,-1.67463,-1.09345,2
7.45008,-1.21356,0.667945,2.01912,-1.66914,-1.1018,2
7.46008,-1.2165,0.661996,2.01922,-1.66361,-1.11014,2
7.47008,-1.21942,0.656035,2.01909,-1.65804,-1.11844,2
7.48008,-1.22231,0.650057,2.01898,-1.65242,-1.12672,2
7.49008,-1.22516,0.644053,2.01918,-1.64677,-1.13497,2
7.50008,-1.22798,0.638028,2.01946,-1.64107,-1.14319,2
7.51008,-1.23078,0.631987,2.01958,-1.63534,-1.15138,2
7.52008,-1.23354,0.625924,2.01983,-1.62956,-1.15954,2
7.53008,-1.23628,0.619837,2.02015,-1.62374,-1.16767,2
7.54008,-1.23898,0.61373,2.02038,-1.61788,-1.17578,2
7.55008,-1.24166,0.607602,2.02059,-1.61198,-1.18385,2
7.56008,-1.24432,0.601457,2.02073,-1.60605,-1.1919,2
7.57008,-1.24695,0.595296,2.02072,-1.60007,-1.19991,2
7.58008,-1.24955,0.589119,2.02068,-1.59405,-1.2079,2
7.59008,-1.25212,0.582918,2.02089,-1.58799,-1.21585,2
7.60008,-1.25465,0.5767,2.02112,-1.58189,-1.22378,2
7.61008,-1.25717,0.570469,2.02115,-1.57575,-1.23167,2
7.62008,-1.25965,0.564222,2.02118,-1.56957,-1.23954,2
7.63008,-1.26211,0.557961,2.02125,-1.56335,-1.24737,2
7.64008,-1.26454,0.551687,2.02131,-1.5571,-1.25517,2
7.65008,-1.26693,0.545399,2.02145,-1.5508,-1.26294,2
7.66008,-1.2693,0.539096,2.0216,-1.54447,-1.27068,2
7.67008,-1.27163,0.532777,2.02178,-1.53809,-1.27838,2
7.68008,-1.27393,0.526439,2.02209,-1.53168,-1.28606,2
7.69008,-1.2762,0.520085,2.02237,-1.52523,-1.2937,2
7.70008,-1.27844,0.513714,2.02264,-1.51875,-1.30131,2
7.71008,-1.28064,0.50733,2.02285,-1.51222,-1.30889,2
7.72008,-1.28282,0.500934,2.02295,-1.50566,-1.31643,2
7.73008,-1.28496,0.494526,2.02304,-1.49905,-1.32395,2
7.74008,-1.28707,0.488103,2.0232,-1.49242,-1.33143,2
7.75008,-1.28915,0.481667,2.02333,-1.48574,-1.33887,2
7.76008,-1.29119,0.475221,2.02335,-1.47903,-1.34628,2
7.77008,-1.2932,0.468763,2.02339,-1.47228,-1.35366,2
7.78008,-1.29518,0.462294,2.02346,-1.46549,-1.36101,2
7.79008,-1.29712,0.455818,2.02355,-1.45867,-1.36832,2
7.80008,-1.29904,0.449337,2.02359,-1.45181,-1.37559,2
7.81008,-1.30092,0.442851,2.02351,-1.44491,-1.38284,2
7.82008,-1.30278,0.436362,2.02347,-1.43798,-1.39004,2
7.83008,-1.30459,0.429868,2.02348,-1.43101,-1.39722,2
7.84008,-1.30638,0.423371,2.02348,-1.42401,-1.40435,2
7.85008,-1.30813,0.416874,2.02344,-1.41697,-1.41146,2
7.86009,-1.30984,0.410374,2.0234,-1.40989,-1.41852,2
7.87009,-1.31151,0.403869,2.02348,-1.40278,-1.42555,2
7.88009,-1.31314,0.397356,2.02356,-1.39564,-1.43255,2
7.89009,-1.31474,0.390835,2.02359,-1.38846,-1.43951,2
